age,height,weight,point,times,buy 
21,168,58,50,20,1
56,143,89,127,12,1
29,151,98,166,19,1
75,173,55,156,1,1
61,170,55,197,12,1
56,145,49,172,0,1
26,175,69,155,5,1
52,178,65,297,18,1
21,147,77,59,7,1
54,169,72,140,0,1
74,162,97,54,13,1
44,182,75,239,11,1
78,163,53,288,9,1
66,178,78,65,20,1
30,178,84,134,16,1
21,178,55,272,20,1
35,175,75,52,7,0
70,184,71,290,13,1
52,162,60,253,17,1
28,149,47,32,8,0
64,173,68,135,12,1
45,153,72,64,9,1
44,184,50,107,9,1
66,157,54,28,13,1
46,181,77,136,19,1
26,172,66,125,11,1
63,185,48,275,11,1
49,158,92,48,5,1
76,160,90,273,7,1
30,160,80,42,12,1
21,165,90,119,17,1
56,153,93,209,18,1
32,152,98,39,11,1
76,148,91,51,11,1
23,154,92,158,19,1
78,141,63,187,10,1
72,162,46,162,14,1
40,170,58,235,7,1
24,141,52,54,12,1
33,157,74,162,19,1
79,142,94,211,3,1
34,157,71,167,0,1
50,174,40,165,1,1
53,172,58,294,7,1
21,150,89,35,18,1
45,151,89,295,8,1
70,165,48,167,3,1
38,174,41,17,3,0
27,181,58,292,15,1
45,171,58,178,0,1
35,182,94,223,9,1
40,178,82,88,10,0
22,144,61,25,10,0
30,169,58,278,10,1
70,146,69,216,8,1
63,158,65,131,15,1
23,170,52,51,20,1
47,182,46,120,16,1
42,183,71,163,9,1
63,140,79,34,15,1
30,179,77,81,8,0
80,182,46,285,19,1
64,147,79,187,14,1
49,173,94,73,9,0
59,165,61,280,18,1
38,174,46,191,5,1
51,146,83,149,0,1
54,167,63,118,0,1
70,164,41,78,0,1
48,171,93,293,3,1
76,165,69,147,0,1
79,144,83,195,4,1
53,142,44,158,20,1
59,180,81,157,9,1
72,148,98,203,11,1
21,162,46,293,20,1
26,140,50,129,7,1
35,166,94,238,7,1
51,176,78,56,16,1
28,173,75,268,8,1
46,155,84,217,19,1
45,143,90,252,8,1
70,151,49,216,16,1
61,173,63,285,13,1
78,163,68,200,3,1
54,180,99,289,9,1
22,179,54,220,17,1
80,155,99,121,12,1
75,151,60,221,7,1
50,173,43,234,1,1
21,180,82,41,10,0
41,145,65,197,9,1
52,149,66,193,12,1
44,159,100,179,18,1
27,146,66,251,7,1
66,184,97,193,14,1
34,158,51,88,8,0
79,147,58,115,11,1
35,151,57,103,9,1
23,173,87,127,9,1
21,149,71,259,20,1
24,161,66,127,19,1
80,170,68,175,2,1
45,161,69,161,14,1
45,144,83,297,18,1
35,148,100,139,2,1
32,176,68,113,8,1
58,158,59,35,2,0
57,175,99,299,12,1
20,150,57,263,1,1
74,150,81,110,11,1
69,145,90,125,16,1
68,174,60,181,15,1
41,144,57,53,5,0
65,184,52,190,5,1
55,159,86,127,14,1
29,159,99,84,19,1
64,142,77,297,15,1
72,177,68,139,14,1
28,163,64,128,6,1
56,142,45,28,3,0
61,140,95,135,10,1
35,153,40,204,13,1
64,165,43,164,11,1
77,169,88,291,3,1
73,176,53,36,11,1
75,179,44,180,10,1
76,140,76,200,5,1
22,167,54,243,1,1
30,172,58,206,2,1
78,142,83,102,3,1
22,178,57,104,19,1
77,155,85,289,6,1
48,163,40,87,6,0
41,160,72,170,14,1
42,145,42,8,15,1
65,159,57,154,19,1
31,166,91,74,15,1
25,149,72,155,15,1
33,180,72,84,8,0
65,162,68,216,12,1
80,152,49,8,4,1
20,166,99,194,18,1
55,155,51,7,14,1
68,173,90,159,5,1
72,161,98,10,12,1
32,178,96,50,13,1
44,162,52,260,9,1
36,158,52,158,15,1
25,164,80,222,10,1
22,142,96,2,2,1
30,141,95,238,2,1
61,173,53,217,20,1
79,151,93,184,16,1
37,149,47,140,10,1
62,178,55,95,4,1
29,164,73,295,17,1
34,153,51,3,7,0
38,164,84,104,12,1
70,170,72,53,3,1
55,142,100,274,0,1
36,149,66,187,9,1
21,154,71,42,18,1
77,181,86,189,3,1
67,185,73,201,15,1
80,146,70,79,6,1
77,147,63,161,18,1
40,154,48,161,3,1
68,142,57,48,17,1
51,168,75,92,18,1
26,183,97,230,16,1
32,167,80,154,5,1
58,165,51,130,20,1
33,151,79,96,16,1
58,162,99,76,4,0
37,152,83,10,13,1
20,147,73,52,9,1
47,157,74,139,14,1
21,147,68,61,20,1
79,156,86,34,18,1
79,167,95,293,13,1
21,183,96,86,1,0
49,168,51,194,4,1
69,146,100,149,10,1
46,163,45,272,6,1
44,162,86,38,14,1
62,158,92,183,10,1
39,179,94,238,11,1
40,147,69,289,4,1
57,185,52,61,17,1
32,178,46,86,19,1
56,161,99,189,17,1
68,167,67,203,9,1
44,174,47,115,17,1
60,161,72,167,17,1
60,182,45,97,17,1
47,182,47,285,13,1
35,157,48,70,12,1
70,164,47,3,6,1
65,168,100,117,8,1
74,168,97,64,10,1
39,158,97,202,7,1
65,156,80,21,7,1
41,148,62,254,19,1
27,158,49,56,17,1
63,162,69,223,16,1
74,146,65,117,12,1
61,149,90,240,8,1
34,167,53,158,17,1
60,185,46,267,8,1
53,167,51,104,19,1
46,163,86,117,12,1
74,164,83,269,3,1
20,170,58,202,20,1
75,172,94,194,9,1
44,147,56,273,11,1
29,175,90,202,0,1
43,181,53,55,8,0
39,165,75,274,3,1
48,180,40,231,20,1
57,160,65,128,8,1
23,151,93,2,0,1
64,185,45,237,4,1
47,174,71,36,0,0
60,149,52,32,16,1
32,146,74,277,19,1
45,144,61,22,11,1
67,182,67,60,9,1
28,141,46,23,1,0
22,146,73,79,6,1
67,180,67,281,0,1
41,170,48,78,7,0
36,152,57,226,7,1
54,183,40,272,2,1
27,140,84,192,15,1
64,154,86,270,9,1
70,183,85,270,15,1
38,147,40,161,15,1
38,166,76,7,18,1
41,182,99,285,3,1
25,151,64,23,10,0
71,160,89,203,18,1
55,150,44,220,20,1
60,154,54,291,18,1
30,166,57,77,4,0
38,149,68,265,8,1
37,181,70,289,10,1
70,150,43,145,8,1
46,155,95,90,20,1
20,159,62,81,18,1
52,140,51,34,16,1
56,153,92,192,9,1
79,183,77,6,19,1
74,168,41,118,5,1
31,167,93,111,3,1
78,177,69,61,11,1
33,177,75,215,5,1
64,162,56,144,13,1
38,183,66,238,15,1
53,181,45,41,12,1
41,143,46,206,13,1
40,151,56,75,1,0
58,140,51,201,15,1
26,183,66,256,17,1
74,185,81,176,10,1
44,164,58,204,13,1
43,149,64,163,6,1
71,163,40,101,10,1
35,171,70,189,7,1
68,158,45,59,13,1
78,159,51,219,15,1
41,183,99,69,20,1
31,154,64,216,5,1
37,172,58,68,6,0
68,179,80,0,10,1
63,165,81,216,9,1
59,184,82,223,18,1
79,142,96,226,11,1
66,185,46,21,9,1
32,170,73,279,12,1
59,140,91,109,2,1
20,161,93,28,8,0
20,185,59,99,14,1
22,152,66,271,14,1
38,175,46,167,15,1
42,179,44,41,5,0
44,165,90,125,17,1
28,170,87,261,15,1
49,143,94,172,8,1
49,158,75,250,20,1
65,156,88,5,17,1
68,155,71,10,19,1
70,158,86,55,9,1
79,167,53,14,15,1
79,144,41,43,17,1
29,181,89,268,9,1
41,150,84,194,11,1
73,182,78,152,7,1
46,180,53,124,2,1
51,167,85,117,15,1
26,159,98,222,14,1
59,157,98,193,17,1
38,183,76,142,4,1
43,176,68,290,7,1
39,171,88,102,2,1
77,174,60,131,11,1
46,140,85,267,12,1
59,157,72,100,3,1
59,173,97,206,19,1
20,160,88,88,7,0
73,165,97,186,0,1
73,150,70,266,16,1
63,165,64,202,12,1
62,164,96,217,17,1
77,171,43,189,10,1
44,182,71,247,14,1
73,181,77,2,14,1
46,151,77,233,16,1
52,175,66,69,15,1
44,172,47,255,3,1
29,143,41,195,9,1
46,170,91,177,13,1
61,142,56,79,3,1
53,155,51,116,6,1
51,179,99,117,6,1
65,140,51,145,13,1
41,158,43,251,19,1
52,140,51,208,2,1
65,172,56,0,20,1
52,180,73,162,12,1
79,143,47,81,7,1
31,182,99,110,8,1
24,158,43,160,13,1
43,160,66,81,19,1
45,163,71,86,4,0
21,152,77,134,8,1
28,170,96,4,0,0
21,171,53,176,3,1
53,183,78,43,15,1
65,161,75,228,1,1
51,179,99,41,14,1
79,183,63,66,13,1
80,169,62,75,1,1
62,159,40,291,16,1
58,174,43,173,9,1
21,172,59,152,15,1
66,175,75,11,8,1
26,144,53,268,18,1
40,172,82,110,17,1
21,149,65,8,11,1
59,162,86,189,19,1
40,143,53,150,11,1
69,156,86,121,16,1
20,185,82,287,11,1
69,174,78,250,0,1
53,161,50,195,2,1
20,168,70,162,20,1
75,147,54,68,19,1
47,175,85,57,18,1
24,176,78,13,15,1
61,164,74,295,16,1
74,179,64,59,6,1
40,157,67,88,2,0
54,185,53,107,8,1
77,179,63,290,19,1
36,178,73,267,16,1
75,156,81,49,0,1
32,168,67,74,15,1
34,171,81,63,4,0
67,141,67,140,19,1
77,151,40,46,1,1
76,164,79,18,19,1
29,141,67,89,7,0
22,146,77,153,6,1
71,177,88,137,4,1
28,166,44,48,12,1
53,183,63,60,17,1
26,144,80,126,11,1
43,181,78,146,9,1
51,145,91,92,17,1
79,182,100,75,8,1
79,145,52,111,10,1
73,183,99,25,0,1
65,180,81,41,19,1
35,183,94,188,18,1
75,181,85,46,5,1
69,177,89,142,10,1
52,168,52,46,4,0
41,143,95,33,12,1
27,160,83,272,7,1
64,178,58,28,7,1
56,184,87,85,10,0
53,159,82,155,4,1
25,149,95,296,1,1
32,179,40,74,3,0
50,175,55,187,8,1
41,170,80,294,10,1
68,167,94,130,6,1
21,165,41,2,12,1
79,163,40,59,4,1
68,147,77,206,8,1
66,149,85,232,6,1
42,144,67,159,11,1
79,167,94,127,12,1
64,179,50,125,16,1
63,157,62,124,13,1
61,153,51,189,14,1
31,176,98,50,13,1
72,142,77,143,4,1
77,165,69,177,4,1
67,183,40,199,19,1
80,164,40,274,11,1
33,153,83,114,6,1
31,182,95,189,3,1
23,160,95,93,8,0
45,147,44,199,11,1
58,169,88,52,17,1
22,175,58,58,19,1
61,176,60,239,12,1
76,151,85,242,5,1
66,152,85,107,19,1
55,159,88,90,9,1
69,160,89,157,7,1
78,147,84,190,1,1
50,169,71,134,14,1
40,166,96,264,13,1
66,152,82,192,0,1
38,156,53,20,1,0
34,155,75,88,7,1
28,158,52,29,2,0
75,144,69,28,4,1
26,153,67,21,19,1
79,172,53,104,17,1
44,178,99,192,0,1
66,184,80,235,1,1
79,140,59,294,15,1
41,143,92,146,18,1
20,140,94,45,8,1
76,178,47,78,1,1
41,172,74,184,4,1
74,163,40,65,14,1
59,165,78,201,16,1
30,163,58,64,7,0
47,154,65,96,17,1
39,150,47,147,3,1
78,181,58,225,9,1
55,180,79,128,13,1
39,174,50,72,2,0
22,181,87,276,20,1
57,150,45,201,18,1
48,152,41,148,4,1
56,153,93,251,18,1
80,170,68,210,2,1
60,146,52,139,5,1
79,184,87,241,9,1
71,184,62,118,7,1
31,184,41,259,6,1
67,167,45,5,11,1
50,144,56,252,16,1
79,157,41,278,6,1
74,181,96,4,3,1
77,164,54,144,15,1
59,159,44,152,0,1
45,159,60,14,4,0
62,179,58,223,17,1
47,158,100,30,9,1
35,161,65,244,13,1
59,178,82,86,20,1
21,167,87,39,19,1
50,177,42,8,7,0
68,156,47,252,13,1
32,169,72,75,5,0
28,145,96,119,15,1
23,148,91,171,12,1
65,141,53,8,7,1
32,163,52,86,3,0
79,155,79,3,2,1
40,169,60,160,20,1
61,185,64,49,6,1
53,182,86,185,2,1
78,182,44,273,6,1
66,152,82,283,9,1
58,172,52,130,2,1
55,185,52,240,15,1
80,158,73,139,14,1
68,183,68,239,19,1
72,146,96,151,14,1
24,177,82,3,5,0
73,176,40,220,9,1
75,185,76,160,19,1
39,162,80,74,9,0
61,155,83,242,15,1
34,182,91,21,9,0
69,157,81,244,4,1
70,174,92,7,12,1
50,140,48,199,5,1
74,179,83,34,3,1
30,165,54,253,11,1
46,169,61,109,7,1
31,143,96,172,11,1
29,161,46,52,2,0
63,148,100,209,11,1
56,178,99,20,15,1
72,163,49,74,19,1
54,170,71,254,12,1
75,163,60,238,1,1
53,182,61,182,6,1
28,171,80,156,19,1
25,145,57,114,12,1
73,178,50,299,14,1
43,181,63,13,3,0
23,148,73,221,2,1
68,176,76,211,5,1
74,153,83,105,4,1
45,164,83,185,11,1
78,170,66,134,10,1
80,164,80,96,19,1
70,163,85,84,18,1
48,167,63,21,17,1
61,185,66,116,12,1
79,178,96,39,3,1
48,172,86,133,3,1
38,183,71,56,10,0
69,169,72,168,4,1
75,173,72,73,2,1
74,150,64,258,11,1
33,178,71,229,11,1
39,169,55,50,16,1
78,152,42,122,13,1
47,175,43,2,17,1
74,160,69,178,13,1
39,176,64,107,12,1
76,181,42,214,18,1
60,185,56,181,20,1
73,148,85,186,9,1
48,174,48,126,13,1
65,177,90,120,7,1
77,177,63,210,17,1
23,143,50,39,2,0
46,164,88,56,7,0
48,152,89,17,11,1
73,162,93,299,13,1
62,159,63,162,15,1
34,153,60,244,12,1
62,153,93,37,1,1
20,158,54,69,18,1
65,163,76,35,9,1
73,147,83,32,2,1
37,170,56,61,1,0
75,162,92,60,2,1
28,184,57,233,17,1
45,155,100,288,2,1
32,184,100,281,16,1
52,153,91,201,18,1
37,169,94,158,12,1
49,155,47,89,8,0
29,145,82,10,8,1
79,150,69,117,0,1
66,183,53,87,1,1
30,163,91,184,11,1
58,177,78,109,1,1
48,160,67,130,20,1
79,173,74,6,11,1
20,164,43,181,16,1
30,180,42,97,4,0
80,179,67,20,2,1
43,168,44,10,15,1
32,165,78,185,14,1
39,180,47,84,16,1
55,155,85,251,12,1
68,154,87,133,1,1
52,151,100,273,11,1
59,175,77,196,2,1
67,179,80,148,11,1
45,182,88,35,16,1
62,148,69,112,8,1
46,166,55,197,3,1
40,176,40,30,1,0
24,156,63,171,1,1
51,160,91,225,16,1
29,156,83,76,19,1
39,165,95,84,14,1
76,163,47,265,10,1
43,140,41,211,14,1
69,163,70,114,18,1
78,181,52,148,10,1
63,152,41,227,2,1
45,153,41,243,14,1
50,168,45,269,1,1
73,158,70,133,12,1
75,182,65,258,5,1
53,170,92,111,20,1
70,176,78,137,17,1
23,150,67,167,17,1
45,181,72,60,0,0
39,145,64,296,4,1
75,164,93,90,18,1
75,145,43,290,10,1
30,185,49,52,1,0
23,150,84,241,13,1
49,143,98,109,5,1
39,179,70,126,20,1
31,151,41,173,7,1
57,142,51,199,4,1
65,152,57,65,10,1
42,165,92,210,8,1
77,175,95,215,19,1
55,140,40,244,17,1
65,156,45,209,14,1
44,164,80,2,1,0
51,166,42,25,9,0
40,185,92,219,13,1
42,161,84,300,8,1
42,151,83,168,2,1
21,161,59,285,9,1
30,175,89,181,11,1
51,160,80,220,4,1
80,185,56,56,2,1
40,140,67,131,10,1
65,155,96,274,0,1
45,158,74,105,4,1
67,185,66,228,1,1
40,152,47,105,20,1
61,155,66,51,12,1
65,142,80,233,10,1
31,172,60,280,12,1
78,168,90,287,2,1
80,150,99,20,3,1
46,181,89,120,9,1
22,149,66,125,0,1
44,178,76,38,8,0
25,152,66,239,2,1
21,161,83,163,19,1
47,179,62,65,6,0
69,161,68,16,3,1
55,159,81,232,9,1
68,179,54,237,16,1
67,176,72,57,2,1
57,176,80,220,0,1
79,141,60,130,9,1
50,165,44,295,3,1
36,162,54,138,11,1
23,141,51,258,4,1
61,145,62,220,9,1
26,178,70,196,7,1
36,154,87,105,11,1
26,183,69,62,14,1
27,183,42,186,9,1
67,161,83,99,0,1
26,163,58,272,10,1
50,168,84,209,7,1
24,143,53,105,13,1
56,173,68,183,11,1
60,184,49,80,3,0
32,167,43,15,10,0
26,156,75,155,10,1
58,181,71,122,13,1
76,182,80,187,17,1
34,145,68,249,2,1
49,162,79,34,16,1
74,172,66,145,17,1
46,181,55,213,17,1
24,171,88,35,19,1
45,171,75,15,1,0
78,182,73,88,8,1
42,147,71,176,19,1
72,153,97,232,8,1
46,185,93,260,4,1
57,154,88,161,14,1
78,173,68,26,12,1
52,172,95,55,7,0
29,156,55,16,5,0
55,156,47,28,5,0
51,165,78,104,6,1
74,176,86,264,15,1
71,170,74,253,9,1
77,168,60,186,6,1
40,168,91,35,10,0
43,174,76,121,4,1
34,140,55,115,1,1
73,146,70,72,17,1
42,177,66,273,15,1
67,141,73,293,9,1
38,149,58,276,14,1
47,169,86,202,16,1
42,158,86,144,14,1
25,166,75,238,0,1
34,142,63,214,11,1
52,141,89,181,6,1
49,178,60,74,13,1
55,161,88,161,6,1
48,141,86,299,16,1
41,182,58,154,5,1
39,180,62,185,4,1
41,180,91,203,13,1
78,185,62,120,10,1
80,158,76,252,7,1
70,174,58,213,6,1
69,176,60,175,1,1
66,177,55,59,5,1
23,170,61,260,19,1
21,148,93,242,18,1
25,170,50,138,20,1
57,182,85,13,4,0
39,148,94,90,16,1
23,170,52,77,16,1
62,144,72,292,18,1
38,141,45,106,16,1
67,177,50,230,13,1
75,155,50,162,12,1
42,150,69,147,10,1
25,150,82,170,17,1
43,155,54,274,7,1
22,150,90,59,13,1
61,160,96,141,3,1
45,153,91,2,6,1
67,170,98,274,19,1
34,174,79,38,7,0
32,145,89,231,11,1
56,161,57,24,1,0
48,141,92,289,17,1
54,143,41,111,14,1
65,159,87,84,16,1
71,150,93,171,15,1
60,179,63,182,13,1
44,157,79,57,1,1
48,148,75,259,19,1
77,147,78,224,17,1
62,162,60,21,19,1
24,174,55,147,0,1
57,157,47,68,1,0
31,185,84,24,1,0
61,152,98,105,3,1
61,159,83,104,18,1
35,151,75,54,5,1
37,148,91,216,8,1
61,151,49,133,15,1
76,181,66,130,18,1
39,144,81,213,19,1
63,157,83,87,10,1
43,167,75,233,9,1
33,165,67,267,12,1
61,181,82,194,4,1
21,181,55,262,15,1
38,173,57,294,13,1
62,181,99,101,10,1
52,178,59,192,14,1
24,146,52,164,8,1
53,177,54,150,8,1
34,160,94,48,6,0
41,173,46,17,4,0
29,155,89,133,1,1
74,172,100,158,6,1
49,175,97,102,17,1
28,182,100,99,18,1
61,175,64,112,14,1
27,178,85,295,4,1
67,164,85,25,13,1
61,157,86,0,0,1
64,177,52,132,0,1
55,164,98,296,12,1
60,181,46,154,15,1
59,146,70,96,5,0
47,166,71,102,1,1
46,172,91,102,2,1
70,154,99,175,1,1
39,171,100,121,6,1
44,155,57,64,10,0
71,141,91,104,19,1
33,184,56,202,20,1
75,151,68,202,19,1
49,185,65,205,8,1
43,155,51,247,16,1
72,184,72,263,14,1
79,165,88,97,12,1
74,164,82,31,4,1
67,164,84,263,18,1
78,164,46,212,6,1
67,142,100,80,7,1
67,176,73,69,17,1
72,184,86,161,6,1
47,148,97,79,10,1
35,148,98,57,17,1
21,148,57,73,4,0
33,182,62,279,14,1
57,154,71,36,3,1
66,153,67,158,16,1
71,146,53,265,10,1
80,158,84,139,4,1
76,145,79,24,8,1
45,145,97,205,18,1
54,140,69,67,18,1
77,178,61,239,10,1
74,183,43,82,17,1
57,158,92,162,13,1
49,155,99,158,11,1
74,142,100,282,5,1
63,166,49,270,2,1
51,171,97,89,1,0
70,154,75,257,20,1
67,151,75,107,5,1
29,165,71,211,5,1
61,170,75,87,0,1
64,150,43,238,5,1
57,182,41,155,7,1
47,144,67,214,0,1
45,155,60,117,6,1
42,165,80,296,14,1
49,172,97,268,6,1
55,184,84,1,7,0
23,182,48,145,6,1
21,148,71,116,16,1
39,180,68,104,7,1
72,174,96,283,12,1
37,154,53,257,18,1
38,148,43,73,10,0
49,181,51,4,12,1
70,164,43,129,4,1
73,152,53,55,16,1
33,184,40,143,0,1
58,150,66,179,20,1
55,140,92,279,12,1
43,184,73,86,3,0
31,160,61,75,8,0
79,154,64,49,5,1
68,165,54,278,17,1
20,173,68,75,11,1
48,178,99,118,14,1
45,184,75,16,12,1
38,145,45,159,1,1
61,180,84,113,11,1
27,153,70,129,3,1
23,148,95,177,17,1
37,168,84,211,11,1
64,173,52,14,8,1
60,141,46,154,8,1
62,168,47,82,4,1
53,173,95,182,12,1
70,166,90,129,4,1
26,178,67,6,18,1
67,185,88,40,4,1
41,151,70,145,18,1
67,165,89,265,14,1
23,151,45,45,11,1
51,176,94,295,1,1
44,167,71,196,3,1
26,153,97,2,6,1
57,178,82,126,9,1
49,182,93,93,6,0
57,169,68,130,2,1
33,150,93,145,4,1
24,174,68,63,16,1
37,169,43,37,0,0
25,145,45,275,14,1
68,163,95,118,10,1
35,162,71,264,5,1
29,140,99,294,14,1
71,171,65,285,20,1
50,185,94,237,17,1
65,166,65,113,5,1
45,184,91,97,12,1
55,167,84,100,3,0
22,164,45,175,2,1
80,185,45,278,13,1
58,173,69,129,5,1
45,177,80,236,16,1
71,183,67,12,5,1
46,145,84,77,1,1
36,148,88,40,8,1
31,177,94,82,4,0
69,172,89,200,10,1
49,165,92,10,6,0
75,146,67,267,10,1
51,140,56,94,10,0
40,153,97,210,10,1
45,185,75,279,12,1
34,150,96,139,16,1
70,184,60,115,10,1
21,177,54,259,11,1
46,176,88,194,3,1
35,159,60,166,20,1
71,144,77,15,14,1
78,141,66,124,7,1
51,171,42,46,20,1
72,174,98,214,19,1
21,162,83,184,5,1
41,162,52,139,20,1
78,162,100,247,12,1
48,166,42,166,3,1
62,156,69,135,4,1
64,159,89,239,9,1
52,180,41,95,13,1
40,163,90,145,12,1
71,170,85,207,2,1
30,184,56,137,12,1
29,152,59,180,1,1
39,162,85,215,9,1
65,163,90,42,14,1
21,165,62,240,7,1
38,177,58,192,10,1
30,182,52,178,8,1
58,170,69,66,3,0
31,155,46,182,5,1
54,157,99,141,12,1
24,144,94,233,17,1
52,162,60,27,11,1
77,153,99,47,6,1
45,173,43,294,19,1
50,182,84,10,13,1
71,166,71,203,14,1
53,157,51,20,11,1
44,167,77,115,7,1
26,159,79,13,15,1
68,180,41,141,7,1
40,157,94,172,17,1
53,153,96,110,18,1
50,181,47,240,14,1
42,163,75,264,2,1
64,149,73,80,9,1
31,155,58,212,0,1
44,153,68,81,1,0
58,165,54,70,4,0
46,143,66,53,20,1
68,161,98,240,20,1
30,181,77,180,3,1
47,168,57,96,3,0
40,170,88,269,16,1
43,169,78,287,13,1
56,166,100,22,15,1
67,173,97,241,15,1
59,140,52,23,17,1
50,173,73,197,17,1
46,147,89,38,1,1
32,155,67,66,16,1
69,171,91,250,17,1
31,154,56,123,11,1
78,182,88,62,4,1
45,149,84,162,19,1
46,160,88,203,13,1
55,178,49,142,6,1
55,144,59,234,12,1
77,140,50,163,11,1
37,151,83,52,13,1
35,144,47,15,17,1
23,171,49,249,12,1
59,140,65,288,13,1
77,172,82,245,19,1
27,141,98,198,16,1
43,170,44,196,16,1
74,172,80,49,0,1
58,159,44,230,9,1
49,172,98,89,17,1
44,180,86,163,18,1
79,149,56,48,2,1
69,145,72,113,6,1
42,158,60,107,18,1
29,142,49,99,7,0
79,148,55,116,0,1
66,168,62,83,3,1
56,158,50,152,5,1
28,143,86,123,20,1
27,180,73,210,5,1
74,154,40,95,10,1
62,142,74,86,11,1
64,171,92,241,6,1
40,166,93,33,7,0
37,166,74,191,18,1
62,153,48,104,4,1
58,146,60,174,2,1
62,182,46,131,7,1
54,168,56,212,6,1
61,148,47,138,16,1
23,154,45,275,19,1
71,168,80,181,16,1
74,175,87,44,8,1
40,176,86,264,20,1
45,170,84,188,16,1
64,164,84,18,6,1
35,146,51,137,19,1
27,142,63,202,18,1
72,149,69,236,2,1
56,150,59,236,19,1
79,158,57,6,7,1
59,145,40,190,19,1
53,185,60,116,7,1
53,172,71,51,11,1
27,155,70,14,7,0
66,163,73,195,15,1
31,162,81,264,11,1
51,144,58,164,16,1
65,153,44,270,18,1
25,164,90,135,14,1
47,154,53,98,13,1
57,144,41,55,8,0
54,178,65,105,14,1
65,170,89,259,5,1
43,174,68,104,3,1
35,145,61,194,0,1
32,171,98,193,9,1
27,177,60,91,18,1
48,146,54,100,9,0
80,154,70,194,7,1
80,184,81,142,14,1
73,168,64,128,18,1
62,140,84,286,9,1
41,144,58,42,20,1
28,184,81,247,15,1
30,165,100,166,3,1
30,159,72,6,5,1
25,184,58,212,15,1
60,158,84,292,5,1
31,185,90,43,11,1
78,165,65,173,7,1
22,148,52,98,13,1
66,172,54,144,6,1
70,147,84,105,16,1
63,140,74,254,17,1
28,142,86,264,11,1
57,143,51,38,19,1
33,154,92,127,4,1
54,140,85,208,11,1
71,144,65,150,10,1
47,184,55,70,12,1
33,157,77,94,1,1
38,168,73,183,12,1
42,149,95,46,18,1
20,169,69,192,11,1
67,184,73,244,3,1
76,168,78,291,9,1
47,176,85,180,17,1
21,177,40,172,8,1
69,174,71,243,18,1
63,167,81,9,14,1
34,140,92,149,2,1
77,147,85,276,11,1
21,180,63,107,3,1
28,156,75,176,8,1
58,153,75,273,18,1
76,145,82,178,5,1
71,148,57,76,8,1
35,184,82,268,8,1
20,159,64,171,9,1
27,142,61,58,15,1
31,178,60,53,14,1
50,160,82,176,0,1
44,178,48,5,5,0
52,171,97,269,2,1
77,176,93,219,6,1
58,182,74,124,15,1
28,178,89,174,1,1
77,159,43,17,18,1
57,185,51,233,9,1
20,162,43,232,12,1
78,152,52,261,9,1
24,178,41,196,6,1
25,178,61,16,19,1
44,142,74,202,12,1
27,143,50,61,5,0
31,148,93,165,1,1
69,155,94,176,3,1
32,164,65,85,0,0
